"GEO_ID","NAME","B19113_001E","B19113_001M","B19113_001MA","B19113_001EA",
"0500000US54087","Roane County, West Virginia","48415","5556","null","null",
"0500000US54089","Summers County, West Virginia","52560","5732","null","null",
"0500000US54091","Taylor County, West Virginia","62229","5287","null","null",
"0500000US54093","Tucker County, West Virginia","57143","7919","null","null",
"0500000US54095","Tyler County, West Virginia","62830","8144","null","null",
"0500000US54097","Upshur County, West Virginia","56691","9142","null","null",
"0500000US54099","Wayne County, West Virginia","58374","5996","null","null",
"0500000US54101","Webster County, West Virginia","43789","8237","null","null",
"0500000US54103","Wetzel County, West Virginia","58372","6047","null","null",
"0500000US54105","Wirt County, West Virginia","54656","4348","null","null",
"0500000US54107","Wood County, West Virginia","62718","2080","null","null",
"0500000US54109","Wyoming County, West Virginia","50271","4065","null","null",
"0500000US55001","Adams County, Wisconsin","61847","2949","null","null",
"0500000US55003","Ashland County, Wisconsin","61840","4649","null","null",
"0500000US55005","Barron County, Wisconsin","66243","2184","null","null",
"0500000US55007","Bayfield County, Wisconsin","67328","2344","null","null",
"0500000US55009","Brown County, Wisconsin","82783","1771","null","null",
"0500000US55011","Buffalo County, Wisconsin","71322","1975","null","null",
"0500000US55013","Burnett County, Wisconsin","62991","4295","null","null",
"0500000US55015","Calumet County, Wisconsin","92819","3343","null","null",
"0500000US55017","Chippewa County, Wisconsin","73941","3444","null","null",
"0500000US55019","Clark County, Wisconsin","64838","1851","null","null",
"0500000US55021","Columbia County, Wisconsin","83664","2852","null","null",
"0500000US55023","Crawford County, Wisconsin","66796","3514","null","null",
"0500000US55025","Dane County, Wisconsin","101806","1723","null","null",
"0500000US55027","Dodge County, Wisconsin","75787","2563","null","null",
"0500000US55029","Door County, Wisconsin","75220","3674","null","null",
"0500000US55031","Douglas County, Wisconsin","74550","3184","null","null",
"0500000US55033","Dunn County, Wisconsin","76012","2968","null","null",
"0500000US55035","Eau Claire County, Wisconsin","83518","3378","null","null",
"0500000US55037","Florence County, Wisconsin","62500","7365","null","null",
"0500000US55039","Fond du Lac County, Wisconsin","81968","2646","null","null",
"0500000US55041","Forest County, Wisconsin","56378","3159","null","null",
"0500000US55043","Grant County, Wisconsin","71104","2499","null","null",
"0500000US55045","Green County, Wisconsin","80716","2176","null","null",
"0500000US55047","Green Lake County, Wisconsin","71031","3451","null","null",
"0500000US55049","Iowa County, Wisconsin","85589","3019","null","null",
"0500000US55051","Iron County, Wisconsin","57708","6237","null","null",
"0500000US55053","Jackson County, Wisconsin","67549","3034","null","null",
"0500000US55055","Jefferson County, Wisconsin","81504","3501","null","null",
"0500000US55057","Juneau County, Wisconsin","64504","2594","null","null",
"0500000US55059","Kenosha County, Wisconsin","82340","2570","null","null",
"0500000US55061","Kewaunee County, Wisconsin","80808","3377","null","null",
"0500000US55063","La Crosse County, Wisconsin","82778","2535","null","null",
"0500000US55065","Lafayette County, Wisconsin","70731","1495","null","null",
"0500000US55067","Langlade County, Wisconsin","66681","5210","null","null",
"0500000US55069","Lincoln County, Wisconsin","74767","2720","null","null",
"0500000US55071","Manitowoc County, Wisconsin","75211","2365","null","null",
"0500000US55073","Marathon County, Wisconsin","78239","1381","null","null",
"0500000US55075","Marinette County, Wisconsin","64400","2344","null","null",
"0500000US55077","Marquette County, Wisconsin","67139","3424","null","null",
"0500000US55078","Menominee County, Wisconsin","49079","6199","null","null",
"0500000US55079","Milwaukee County, Wisconsin","67536","1019","null","null",
"0500000US55081","Monroe County, Wisconsin","72475","2733","null","null",
"0500000US55083","Oconto County, Wisconsin","77582","2538","null","null",
"0500000US55085","Oneida County, Wisconsin","74254","3028","null","null",
"0500000US55087","Outagamie County, Wisconsin","85714","1203","null","null",
"0500000US55089","Ozaukee County, Wisconsin","105801","3815","null","null",
"0500000US55091","Pepin County, Wisconsin","71454","4085","null","null",
"0500000US55093","Pierce County, Wisconsin","92052","3823","null","null",
"0500000US55095","Polk County, Wisconsin","74226","1878","null","null",
"0500000US55097","Portage County, Wisconsin","82094","3923","null","null",
"0500000US55099","Price County, Wisconsin","61164","2375","null","null",
"0500000US55101","Racine County, Wisconsin","77503","1940","null","null",
"0500000US55103","Richland County, Wisconsin","65151","3165","null","null",
"0500000US55105","Rock County, Wisconsin","72372","2093","null","null",
"0500000US55107","Rusk County, Wisconsin","58220","3064","null","null",
"0500000US55109","St. Croix County, Wisconsin","99583","3288","null","null",
"0500000US55111","Sauk County, Wisconsin","76662","3168","null","null",
"0500000US55113","Sawyer County, Wisconsin","67065","3022","null","null",
"0500000US55115","Shawano County, Wisconsin","67976","1962","null","null",
"0500000US55117","Sheboygan County, Wisconsin","76845","2392","null","null",
"0500000US55119","Taylor County, Wisconsin","65371","3062","null","null",
"0500000US55121","Trempealeau County, Wisconsin","72818","2238","null","null",
"0500000US55123","Vernon County, Wisconsin","69961","2387","null","null",
"0500000US55125","Vilas County, Wisconsin","64421","3280","null","null",
"0500000US55127","Walworth County, Wisconsin","82680","2422","null","null",
"0500000US55129","Washburn County, Wisconsin","68359","3183","null","null",
"0500000US55131","Washington County, Wisconsin","95735","1807","null","null",
"0500000US55133","Waukesha County, Wisconsin","110379","1430","null","null",
"0500000US55135","Waupaca County, Wisconsin","72999","2788","null","null",
"0500000US55137","Waushara County, Wisconsin","67038","2314","null","null",
"0500000US55139","Winnebago County, Wisconsin","79200","2136","null","null",
"0500000US55141","Wood County, Wisconsin","69866","3265","null","null",
"0500000US56001","Albany County, Wyoming","83777","6996","null","null",
"0500000US56003","Big Horn County, Wyoming","68877","4946","null","null",
"0500000US56005","Campbell County, Wyoming","87835","4490","null","null",
"0500000US56007","Carbon County, Wyoming","75740","4638","null","null",
"0500000US56009","Converse County, Wyoming","86815","9164","null","null",
"0500000US56011","Crook County, Wyoming","86125","5809","null","null",
"0500000US56013","Fremont County, Wyoming","66615","2672","null","null",
"0500000US56015","Goshen County, Wyoming","66584","2434","null","null",
"0500000US56017","Hot Springs County, Wyoming","64960","15177","null","null",
"0500000US56019","Johnson County, Wyoming","70737","21225","null","null",
"0500000US56021","Laramie County, Wyoming","82325","4816","null","null",
"0500000US56023","Lincoln County, Wyoming","89792","8048","null","null",
"0500000US56025","Natrona County, Wyoming","78926","5536","null","null",
"0500000US56027","Niobrara County, Wyoming","50652","8567","null","null",
"0500000US56029","Park County, Wyoming","74676","4707","null","null",
"0500000US56031","Platte County, Wyoming","73125","13110","null","null",
"0500000US56033","Sheridan County, Wyoming","83570","7528","null","null",
"0500000US56035","Sublette County, Wyoming","94267","10619","null","null",
"0500000US56037","Sweetwater County, Wyoming","89898","9705","null","null",
"0500000US56039","Teton County, Wyoming","101189","11469","null","null",
"0500000US56041","Uinta County, Wyoming","83023","6939","null","null",
"0500000US56043","Washakie County, Wyoming","67557","3915","null","null",
"0500000US56045","Weston County, Wyoming","63315","9954","null","null",
"0500000US72001","Adjuntas Municipio, Puerto Rico","15478","1604","null","null",
"0500000US72003","Aguada Municipio, Puerto Rico","21071","1939","null","null",
"0500000US72005","Aguadilla Municipio, Puerto Rico","19194","1627","null","null",
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","22577","2670","null","null",
"0500000US72009","Aibonito Municipio, Puerto Rico","23727","1431","null","null",
"0500000US72011","Añasco Municipio, Puerto Rico","23921","2179","null","null",
"0500000US72013","Arecibo Municipio, Puerto Rico","23690","1079","null","null",
"0500000US72015","Arroyo Municipio, Puerto Rico","18213","4382","null","null",
"0500000US72017","Barceloneta Municipio, Puerto Rico","19676","1528","null","null",
"0500000US72019","Barranquitas Municipio, Puerto Rico","21658","2530","null","null",
"0500000US72021","Bayamón Municipio, Puerto Rico","32581","1088","null","null",
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","20636","1939","null","null",
"0500000US72025","Caguas Municipio, Puerto Rico","30920","1781","null","null",
"0500000US72027","Camuy Municipio, Puerto Rico","22142","1840","null","null",
"0500000US72029","Canóvanas Municipio, Puerto Rico","26585","2070","null","null",
"0500000US72031","Carolina Municipio, Puerto Rico","33767","1450","null","null",
"0500000US72033","Cataño Municipio, Puerto Rico","24091","3077","null","null",
"0500000US72035","Cayey Municipio, Puerto Rico","28114","2160","null","null",
"0500000US72037","Ceiba Municipio, Puerto Rico","22224","4097","null","null",
"0500000US72039","Ciales Municipio, Puerto Rico","20093","2295","null","null",
"0500000US72041","Cidra Municipio, Puerto Rico","24120","1399","null","null",
"0500000US72043","Coamo Municipio, Puerto Rico","23811","3724","null","null",
"0500000US72045","Comerío Municipio, Puerto Rico","18317","2181","null","null",
"0500000US72047","Corozal Municipio, Puerto Rico","19921","2492","null","null",
"0500000US72049","Culebra Municipio, Puerto Rico","34239","4991","null","null",
"0500000US72051","Dorado Municipio, Puerto Rico","38350","4609","null","null",
"0500000US72053","Fajardo Municipio, Puerto Rico","23414","1648","null","null",
"0500000US72054","Florida Municipio, Puerto Rico","21962","3185","null","null",
"0500000US72055","Guánica Municipio, Puerto Rico","15941","3928","null","null",
"0500000US72057","Guayama Municipio, Puerto Rico","21714","2967","null","null",
"0500000US72059","Guayanilla Municipio, Puerto Rico","21166","1765","null","null",
"0500000US72061","Guaynabo Municipio, Puerto Rico","45487","2720","null","null",
